Active;FirstName;LastName;GenderAsString;CantonName;CantonAbbreviation;CouncilName;ParlGroupName;ParlGroupAbbreviation;PartyName;PartyAbbreviation;MaritalStatusText;BirthPlace_City;BirthPlace_Canton;Mandates;DateJoining;DateLeaving;Citizenship;DateOfBirth;DateOfDeath
FAUX;Willy;Spühler;m;Zurich;ZH;Conseil fédéral;;;Parti socialiste suisse;PSS;;;;;17/12/1959;31/01/1970;Zurich (ZH);31/01/1902;31/05/1990
FAUX;Arnold;Spychiger;m;Berne;BE;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;04/12/1922;06/12/1931;Untersteckholz (BE);15/01/1869;27/12/1938
FAUX;Hans;Stadelmann;m;Lucerne;LU;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;29/11/1971;30/11/1975;Escholzmatt (LU);03/02/1918;27/03/2011
FAUX;Anton;Stadler;m;St-Gall;SG;Conseil national;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;13/03/1961;01/12/1963;Altdorf (UR);28/06/1920;03/07/2016
FAUX;Hansruedi;Stadler;m;Uri;UR;Conseil des Etats;Groupe PDC/PEV/PVL;CEg;Parti démocrate-chrétien suisse;PDC;;Altdorf;Uri;"Exekutive des Kantons (Regierungsrat): Juni 1988 bis Mai 2000; Landammann 1992 bis 94 sowie 1996 bis 1998";03/12/2007;31/05/2010;Bürglen (UR);06/08/1953;
FAUX;Markus;Stadler;m;Uri;UR;Conseil des Etats;Groupe vert'libéral;GL;Parti vert'libéral;pvl;;Altdorf;Uri;"Exekutive der Gemeinde Bürglen: Schulrat von 1985 bis 1988; Exekutive des Kantons (Regierungsrat): von Juni 2000 bis Juli 2010";05/12/2011;29/11/2015;Altdorf (UR),Schattdorf (UR);24/12/1948;
FAUX;Emil;Stadler;m;Zurich;ZH;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1931;01/12/1935;Uster (ZH);02/06/1886;30/12/1959
FAUX;Hansruedi;Stadler;m;Uri;UR;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Altdorf;Uri;"Exekutive des Kantons (Regierungsrat): Juni 1988 bis Mai 2000; Landammann 1992 bis 94 sowie 1996 bis 1998";06/12/1999;30/11/2003;Bürglen (UR);06/08/1953;
FAUX;Hansruedi;Stadler;m;Uri;UR;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Altdorf;Uri;"Exekutive des Kantons (Regierungsrat): Juni 1988 bis Mai 2000; Landammann 1992 bis 94 sowie 1996 bis 1998";01/12/2003;02/12/2007;Bürglen (UR);06/08/1953;
FAUX;Markus;Stadler;m;Uri;UR;Conseil des Etats;Groupe PDC/PEV/PVL;CEg;Parti vert'libéral;pvl;;Altdorf;Uri;"Exekutive der Gemeinde Bürglen: Schulrat von 1985 bis 1988; Exekutive des Kantons (Regierungsrat): von Juni 2000 bis Juli 2010";01/06/2010;04/12/2011;Altdorf (UR),Schattdorf (UR);24/12/1948;
FAUX;Markus;Stadler;m;Uri;UR;Conseil des Etats;Groupe PDC/PEV/PVL;CEg;Parti vert'libéral;pvl;;Altdorf;Uri;"Exekutive der Gemeinde Bürglen: Schulrat von 1985 bis 1988; Exekutive des Kantons (Regierungsrat): von Juni 2000 bis Juli 2010";01/06/2010;04/12/2011;Altdorf (UR),Schattdorf (UR);24/12/1948;
FAUX;Anton;Stadler;m;St-Gall;SG;Conseil national;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;05/06/1967;30/11/1975;Altdorf (UR);28/06/1920;03/07/2016
FAUX;Emil H.;Stadler;m;Zurich;ZH;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;25/03/1894;01/06/1910;Uster (ZH);27/04/1853;02/06/1917
FAUX;Manfred;Stadlin;m;Zoug;ZG;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1947;03/12/1967;Zoug (ZG);08/09/1906;16/11/1994
FAUX;Hermann;Stadlin;m;Zoug;ZG;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;04/12/1911;01/11/1920;Zoug (ZG);23/04/1872;07/07/1950
FAUX;Hermann M.;Stadtmann;m;Zurich;ZH;Conseil national;Groupe libéral démocrate;LD;Libéral;Lib*;;;;;12/11/1849;01/12/1862;Grüningen (ZH),Wetzikon (ZH) (ZH);26/07/1818;14/03/1864
FAUX;Heinrich;Staehelin;m;Argovie;AG;Conseil national;Groupe indépendant;U;Alliance des Indépendants;AdI;;;;;05/06/1961;15/02/1976;Bâle (BS);25/12/1903;15/02/1976
FAUX;Philipp;Stähelin;m;Thurgovie;TG;Conseil des Etats;Groupe PDC/PEV/PVL;CEg;Parti démocrate-chrétien suisse;PDC;;Frauenfeld;Thurgovie;"Legislative der Gemeinde Frauenfeld: von 1975 bis 1976; Exekutive des Kantons Thurgau: von 1989 bis 2000";03/12/2007;04/12/2011;Sommeri (TG);02/04/1944;
FAUX;August;Stähelin;m;Bâle-Ville;BS;Conseil des Etats;Centre;MC;Juste milieu/Zentrum (BS);Zent (BS)*;;;;;01/07/1861;01/07/1866;Bâle (BS);16/09/1812;28/09/1886
FAUX;Philipp;Stähelin;m;Thurgovie;TG;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Frauenfeld;Thurgovie;"Legislative der Gemeinde Frauenfeld: von 1975 bis 1976; Exekutive des Kantons Thurgau: von 1989 bis 2000";06/12/1999;30/11/2003;Sommeri (TG);02/04/1944;
FAUX;Philipp;Stähelin;m;Thurgovie;TG;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Frauenfeld;Thurgovie;"Legislative der Gemeinde Frauenfeld: von 1975 bis 1976; Exekutive des Kantons Thurgau: von 1989 bis 2000";01/12/2003;02/12/2007;Sommeri (TG);02/04/1944;
FAUX;August;Stähelin;m;Bâle-Ville;BS;Conseil des Etats;Centre;MC;Juste milieu/Zentrum (BS);Zent (BS)*;;;;;02/07/1855;01/07/1860;Bâle (BS);16/09/1812;28/09/1886
FAUX;August;Stähelin;m;Bâle-Ville;BS;Conseil des Etats;Centre;MC;Juste milieu/Zentrum (BS);Zent (BS)*;;;;;02/07/1855;01/07/1860;Bâle (BS);16/09/1812;28/09/1886
FAUX;August;Stähelin;m;Bâle-Ville;BS;Conseil des Etats;Centre;MC;Juste milieu/Zentrum (BS);Zent (BS)*;;;;;02/07/1855;01/07/1860;Bâle (BS);16/09/1812;28/09/1886
FAUX;Jürg;Stahl;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Winterthur;Zurich;"Legislative der Gemeinde (Grosser Gemeinderat) Winterthur: von Mai 1994 bis Mai 2001; Präsident Grosser Gemeinderat Winterthur: von Mai 2000 bis Mai 2001";06/12/1999;30/11/2003;Fischingen (TG),Winterthur (ZH),Lindau (ZH);16/01/1968;
FAUX;Jürg;Stahl;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Winterthur;Zurich;"Legislative der Gemeinde (Grosser Gemeinderat) Winterthur: von Mai 1994 bis Mai 2001; Präsident Grosser Gemeinderat Winterthur: von Mai 2000 bis Mai 2001";01/12/2003;02/12/2007;Fischingen (TG),Winterthur (ZH),Lindau (ZH);16/01/1968;
FAUX;Jürg;Stahl;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Winterthur;Zurich;"Legislative der Gemeinde (Grosser Gemeinderat) Winterthur: von Mai 1994 bis Mai 2001; Präsident Grosser Gemeinderat Winterthur: von Mai 2000 bis Mai 2001";05/12/2011;29/11/2015;Fischingen (TG),Winterthur (ZH),Lindau (ZH);16/01/1968;
VRAI;Jürg;Stahl;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Winterthur;Zurich;"Legislative der Gemeinde (Grosser Gemeinderat) Winterthur: von Mai 1994 bis Mai 2001; Präsident Grosser Gemeinderat Winterthur: von Mai 2000 bis Mai 2001";30/11/2015;;Fischingen (TG),Winterthur (ZH),Lindau (ZH);16/01/1968;
FAUX;Jürg;Stahl;m;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Winterthur;Zurich;"Legislative der Gemeinde (Grosser Gemeinderat) Winterthur: von Mai 1994 bis Mai 2001; Präsident Grosser Gemeinderat Winterthur: von Mai 2000 bis Mai 2001";03/12/2007;04/12/2011;Fischingen (TG),Winterthur (ZH),Lindau (ZH);16/01/1968;
FAUX;Hans;Stähli;m;Berne;BE;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;28/01/1952;04/12/1955;Schüpfen (BE);31/03/1889;03/09/1963
FAUX;Roland;Stähli;m;Berne;BE;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1975;25/11/1979;Bönigen (BE);13/09/1917;28/08/2010
FAUX;Alfred;Stähli;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;02/06/1947;30/11/1947;Zurich (ZH);13/11/1902;11/04/1982
FAUX;Fritz;Stähli;m;Schwyz;SZ;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;03/12/1928;01/03/1939;Wangen (SZ),Netstal (GL);06/03/1895;13/07/1961
FAUX;Hans;Stähli;m;Berne;BE;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;01/12/1919;02/12/1951;Schüpfen (BE);31/03/1889;03/09/1963
FAUX;Hans;Stähli;m;Berne;BE;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;01/12/1919;02/12/1951;Schüpfen (BE);31/03/1889;03/09/1963
FAUX;Hans;Stähli;m;Berne;BE;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;01/12/1919;02/12/1951;Schüpfen (BE);31/03/1889;03/09/1963
FAUX;Fritz;Stähli;m;Schwyz;SZ;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;20/03/1939;06/12/1959;Wangen (SZ),Netstal (GL);06/03/1895;13/07/1961
FAUX;Fritz;Stähli;m;Schwyz;SZ;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;20/03/1939;06/12/1959;Wangen (SZ),Netstal (GL);06/03/1895;13/07/1961
FAUX;Fritz;Stähli;m;Schwyz;SZ;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;20/03/1939;06/12/1959;Wangen (SZ),Netstal (GL);06/03/1895;13/07/1961
FAUX;Johann Michael;Stählin;m;Schwyz;SZ;Conseil des Etats;;;Conservateurs;Cons*;;;;;01/07/1867;01/12/1872;Lachen (SZ);09/04/1805;03/02/1874
FAUX;Johann Michael;Stählin;m;Schwyz;SZ;Conseil national;;;Conservateurs;Cons*;;;;;02/12/1872;03/02/1874;Lachen (SZ);09/04/1805;03/02/1874
FAUX;Fritz;Stalder;m;Berne;BE;Conseil national;Groupe des Démocrates suisses et de la Ligue des Tessinois;D;Démocrates Suisses;DS;;;;;25/11/1991;03/12/1995;Sumiswald (BE);23/01/1928;18/08/2014
FAUX;Judith;Stamm;f;Lucerne;LU;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Schaffhouse;Schaffhouse;Grosser Rat von 1971 bis 1984;28/11/1983;03/12/1995;Schleitheim (SH);25/02/1934;
FAUX;Walter;Stamm;m;Schaffhouse;SH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;28/11/1983;29/11/1987;Thayngen (SH);25/09/1927;
FAUX;Heinrich;Stamm;m;Schaffhouse;SH;Conseil des Etats;Gauche;LG;Démocrates;Dém*;;;;;03/07/1865;01/10/1874;Thayngen (SH);03/12/1827;05/08/1905
FAUX;Luzi;Stamm;m;Argovie;AG;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Coire;Grisons;"Legislative der Gemeinde (Einwohnerrat) Baden: von April 1986 bis Dezember 1988; Exekutive der Gemeinde (Stadtrat) Baden: von Januar 1989 bis Dezember 1992; Legislative des Kantons (Grossrat): von April 1989 bis März 1993";01/12/2003;02/12/2007;Schleitheim (SH);09/09/1952;
FAUX;Luzi;Stamm;m;Argovie;AG;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Coire;Grisons;"Legislative der Gemeinde (Einwohnerrat) Baden: von April 1986 bis Dezember 1988; Exekutive der Gemeinde (Stadtrat) Baden: von Januar 1989 bis Dezember 1992; Legislative des Kantons (Grossrat): von April 1989 bis März 1993";03/12/2007;04/12/2011;Schleitheim (SH);09/09/1952;
FAUX;Luzi;Stamm;m;Argovie;AG;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Coire;Grisons;"Legislative der Gemeinde (Einwohnerrat) Baden: von April 1986 bis Dezember 1988; Exekutive der Gemeinde (Stadtrat) Baden: von Januar 1989 bis Dezember 1992; Legislative des Kantons (Grossrat): von April 1989 bis März 1993";05/12/2011;29/11/2015;Schleitheim (SH);09/09/1952;
VRAI;Luzi;Stamm;m;Argovie;AG;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Coire;Grisons;"Legislative der Gemeinde (Einwohnerrat) Baden: von April 1986 bis Dezember 1988; Exekutive der Gemeinde (Stadtrat) Baden: von Januar 1989 bis Dezember 1992; Legislative des Kantons (Grossrat): von April 1989 bis März 1993";30/11/2015;;Schleitheim (SH);09/09/1952;
FAUX;Judith;Stamm;f;Lucerne;LU;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Schaffhouse;Schaffhouse;Grosser Rat von 1971 bis 1984;04/12/1995;05/12/1999;Schleitheim (SH);25/02/1934;
FAUX;Luzi;Stamm;m;Argovie;AG;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;marié(e);Coire;Grisons;"Legislative der Gemeinde (Einwohnerrat) Baden: von April 1986 bis Dezember 1988; Exekutive der Gemeinde (Stadtrat) Baden: von Januar 1989 bis Dezember 1992; Legislative des Kantons (Grossrat): von April 1989 bis März 1993";04/12/1995;30/11/2003;Schleitheim (SH);09/09/1952;
FAUX;Luzi;Stamm;m;Argovie;AG;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;marié(e);Coire;Grisons;"Legislative der Gemeinde (Einwohnerrat) Baden: von April 1986 bis Dezember 1988; Exekutive der Gemeinde (Stadtrat) Baden: von Januar 1989 bis Dezember 1992; Legislative des Kantons (Grossrat): von April 1989 bis März 1993";04/12/1995;30/11/2003;Schleitheim (SH);09/09/1952;
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;07/12/1863;15/05/1879;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;07/12/1863;15/05/1879;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;07/12/1863;15/05/1879;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Walter;Stampfli;m;Soleure;SO;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;18/07/1940;31/12/1947;Aeschi (SO);03/12/1884;11/10/1965
FAUX;Karl;Stämpfli;m;Berne;BE;Conseil national;Gauche;LG;Libéral;Lib*;;;;;01/12/1884;03/12/1893;Berne (BE);13/02/1844;12/07/1894
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;01/01/1862;31/12/1862;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Walter;Stampfli;m;Soleure;SO;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;01/12/1931;18/07/1940;Aeschi (SO);03/12/1884;11/10/1965
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;06/11/1848;03/12/1854;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;06/11/1848;03/12/1854;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;06/11/1848;03/12/1854;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;01/01/1856;31/12/1856;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;04/12/1854;21/12/1854;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;01/01/1859;31/12/1859;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Walter;Stampfli;m;Soleure;SO;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;01/01/1944;31/12/1944;Aeschi (SO);03/12/1884;11/10/1965
FAUX;Jakob;Stämpfli;m;Berne;BE;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;06/12/1854;31/12/1863;Schüpfen (BE);23/02/1820;15/05/1879
FAUX;Johann;Stapfer;m;Zurich;ZH;Conseil national;Centre;MC;Libéral;Lib*;;;;;01/01/1864;02/12/1866;Horgen (ZH);11/06/1809;16/01/1886
FAUX;Johann;Stapfer;m;Zurich;ZH;Conseil national;Centre;MC;Libéral;Lib*;;;;;01/07/1861;06/12/1863;Horgen (ZH);11/06/1809;16/01/1886
FAUX;Sepp;Stappung;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;06/06/1983;24/11/1991;Döttingen (AG);18/12/1926;18/07/2010
FAUX;Jos. Othmar;Staub;m;St-Gall;SG;Conseil national;;;Conservateurs;Cons*;;;;;04/06/1888;01/11/1919;Gossau (SG);30/09/1847;18/11/1933
FAUX;Fridolin;Stäuble;m;Argovie;AG;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;13/01/1862;01/05/1863;Magden (AG);14/03/1817;20/06/1881
FAUX;Willy;Stäubli;m;Zurich;ZH;Conseil national;Groupe indépendant;U;Alliance des Indépendants;AdI;;;;;02/12/1935;05/12/1943;Zurich (ZH);25/08/1896;01/04/1969
FAUX;Pius;Stebler;m;Soleure;SO;Conseil national;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;07/12/1959;03/12/1967;Nunningen (SO);20/05/1911;24/03/1976
FAUX;Alberto;Stefani;m;Tessin;TI;Conseil des Etats;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;02/12/1963;27/11/1983;Prato (Leventina) (TI);03/08/1918;03/08/2006
FAUX;Hans;Steffen;m;Zurich;ZH;Conseil national;Groupe des Démocrates suisses et de la Ligue des Tessinois;D;Action nationale;AN;;Zurich;Zurich;Gemeinderat von 1964 bis 1973;04/02/1985;03/12/1995;Zurich (ZH),Kloten (ZH),Fischenthal (ZH);29/09/1931;
FAUX;Hans;Steffen;m;Zurich;ZH;Conseil national;Non inscrit;-;Démocrates Suisses;DS;;Zurich;Zurich;Gemeinderat von 1964 bis 1973;04/12/1995;05/12/1999;Zurich (ZH),Kloten (ZH),Fischenthal (ZH);29/09/1931;
FAUX;Hans;Steffen;m;Zurich;ZH;Conseil national;Non inscrit;-;Démocrates Suisses;DS;;Zurich;Zurich;Gemeinderat von 1964 bis 1973;04/12/1995;05/12/1999;Zurich (ZH),Kloten (ZH),Fischenthal (ZH);29/09/1931;
FAUX;Hans;Steffen;m;Zurich;ZH;Conseil national;Non inscrit;-;Démocrates Suisses;DS;;Zurich;Zurich;Gemeinderat von 1964 bis 1973;04/12/1995;05/12/1999;Zurich (ZH),Kloten (ZH),Fischenthal (ZH);29/09/1931;
FAUX;Hans;Steffen;m;Zurich;ZH;Conseil national;Non inscrit;-;Démocrates Suisses;DS;;Zurich;Zurich;Gemeinderat von 1964 bis 1973;04/12/1995;05/12/1999;Zurich (ZH),Kloten (ZH),Fischenthal (ZH);29/09/1931;
FAUX;Joh. Jakob;Steger;m;St-Gall;SG;Conseil national;Droite évangélique (cons. réf.);ER;Conservateurs réformés;ConsR*;;;;;06/11/1848;30/11/1851;Lichtensteig (SG);06/09/1801;17/09/1872
FAUX;Rudolf;Stehli;m;Zurich;ZH;Conseil national;Centre;MC;Libéral;Lib*;;;;;01/06/1867;05/12/1869;Obfelden (ZH);08/12/1816;14/04/1884
FAUX;Karl Rudolf;Stehlin;m;Bâle-Ville;BS;Conseil des Etats;Centre;MC;Juste milieu/Zentrum (BS);Zent (BS)*;;;;;07/06/1875;01/06/1881;Bâle (BS);13/01/1831;12/07/1881
FAUX;Karl Rudolf;Stehlin;m;Bâle-Ville;BS;Conseil des Etats;Centre;MC;Juste milieu/Zentrum (BS);Zent (BS)*;;;;;07/06/1875;01/06/1881;Bâle (BS);13/01/1831;12/07/1881
FAUX;Karl Rudolf;Stehlin;m;Bâle-Ville;BS;Conseil des Etats;Centre;MC;Juste milieu/Zentrum (BS);Zent (BS)*;;;;;07/06/1875;01/06/1881;Bâle (BS);13/01/1831;12/07/1881
FAUX;Johann Jakob;Stehlin;m;Bâle-Ville;BS;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/11/1848;01/07/1853;Bâle (BS);20/01/1803;18/12/1879
FAUX;Johann Jakob;Stehlin;m;Bâle-Ville;BS;Conseil national;Centre;MC;Libéral;Lib*;;;;;04/07/1853;01/01/1875;Bâle (BS);20/01/1803;18/12/1879
FAUX;Johann Jakob;Stehlin;m;Bâle-Ville;BS;Conseil national;Centre;MC;Libéral;Lib*;;;;;04/07/1853;01/01/1875;Bâle (BS);20/01/1803;18/12/1879
FAUX;Johann Jakob;Stehlin;m;Bâle-Ville;BS;Conseil national;Centre;MC;Libéral;Lib*;;;;;04/07/1853;01/01/1875;Bâle (BS);20/01/1803;18/12/1879
FAUX;Johann Jakob;Stehlin;m;Bâle-Ville;BS;Conseil national;Centre;MC;Libéral;Lib*;;;;;04/07/1853;01/01/1875;Bâle (BS);20/01/1803;18/12/1879
FAUX;Johann Jakob;Stehlin;m;Bâle-Ville;BS;Conseil national;Centre;MC;Libéral;Lib*;;;;;04/07/1853;01/01/1875;Bâle (BS);20/01/1803;18/12/1879
FAUX;Jean-François;Steiert;m;Fribourg;FR;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Berne;Berne;"Legislative der Gemeinde: von April 1990 bis Januar 2002; Legislative des Kantons: von Januar 2002 bis Dezember 2007; Legislative der Agglomeration: von Januar 2002 bis Januar 2006";03/12/2007;04/12/2011;Rickenbach b. Wil (TG);07/02/1961;
FAUX;Jean-François;Steiert;m;Fribourg;FR;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Berne;Berne;"Legislative der Gemeinde: von April 1990 bis Januar 2002; Legislative des Kantons: von Januar 2002 bis Dezember 2007; Legislative der Agglomeration: von Januar 2002 bis Januar 2006";17/09/2007;02/12/2007;Rickenbach b. Wil (TG);07/02/1961;
FAUX;Jean-François;Steiert;m;Fribourg;FR;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Berne;Berne;"Legislative der Gemeinde: von April 1990 bis Januar 2002; Legislative des Kantons: von Januar 2002 bis Dezember 2007; Legislative der Agglomeration: von Januar 2002 bis Januar 2006";05/12/2011;29/11/2015;Rickenbach b. Wil (TG);07/02/1961;
FAUX;Jean-François;Steiert;m;Fribourg;FR;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Berne;Berne;"Legislative der Gemeinde: von April 1990 bis Januar 2002; Legislative des Kantons: von Januar 2002 bis Dezember 2007; Legislative der Agglomeration: von Januar 2002 bis Januar 2006";30/11/2015;26/02/2017;Rickenbach b. Wil (TG);07/02/1961;
FAUX;Georg Peter Friedrich;Steiger;m;St-Gall;SG;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;06/11/1848;01/06/1850;Flawil (SG);04/08/1804;27/03/1868
FAUX;Hans;Steiger;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;25/11/1991;03/12/1995;Horgen (ZH);25/06/1944;
FAUX;Georg Peter Friedrich;Steiger;m;St-Gall;SG;Conseil des Etats;Centre;MC;Libéral;Lib*;;;;;10/01/1853;01/06/1853;Flawil (SG);04/08/1804;27/03/1868
FAUX;Eduard;Steiger;m;St-Gall;SG;Conseil national;Non inscrit;-;Démocrates;Dém*;;;;;31/03/1891;06/12/1896;Flawil (SG);19/10/1843;17/06/1911
FAUX;Jakob Robert;Steiger;m;Lucerne;LU;Conseil national;;;Libéral;Lib*;;;;;06/11/1848;01/07/1852;Büron (LU),Lucerne (LU);06/06/1801;05/04/1862
FAUX;Jakob Robert;Steiger;m;Lucerne;LU;Conseil national;;;Libéral;Lib*;;;;;06/11/1848;01/07/1852;Büron (LU),Lucerne (LU);06/06/1801;05/04/1862
FAUX;Jakob Robert;Steiger;m;Lucerne;LU;Conseil national;;;Libéral;Lib*;;;;;06/11/1848;01/07/1852;Büron (LU),Lucerne (LU);06/06/1801;05/04/1862
FAUX;Franz;Steinegger;m;Uri;UR;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Flüelen;Uri;Gemeinderat von 1973 bis 1986, Gemeindepräsident von 1983 bis 1986;01/12/1980;03/12/1995;Altendorf (SZ);08/03/1943;
FAUX;Johann Anton;Steinegger;m;Schwyz;SZ;Conseil des Etats;;;Conservateurs;Cons*;;;;;05/07/1858;17/05/1867;Altendorf (SZ);03/11/1811;17/05/1867
FAUX;Johann Anton;Steinegger;m;Schwyz;SZ;Conseil national;;;Conservateurs;Cons*;;;;;06/11/1848;03/12/1854;Altendorf (SZ);03/11/1811;17/05/1867
FAUX;Martin;Steinegger;m;Schwyz;SZ;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;04/04/1910;01/11/1919;Altendorf (SZ);30/12/1857;15/01/1937
FAUX;Franz;Steinegger;m;Uri;UR;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Flüelen;Uri;Gemeinderat von 1973 bis 1986, Gemeindepräsident von 1983 bis 1986;04/12/1995;30/11/2003;Altendorf (SZ);08/03/1943;
FAUX;Walter;Steinemann;m;St-Gall;SG;Conseil national;Groupe du parti des automobilistes;A;;;;St. Gall;St-Gall;Kantonsrat;25/11/1991;03/12/1995;Hagenbuch (ZH);14/04/1938;
VRAI;Barbara;Steinemann;f;Zurich;ZH;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Dielsdorf;Zurich;;30/11/2015;;Rümlang (ZH);18/06/1976;
