4,Airport ID,Name,City,Country,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,Source
MAU,1994,Maupiti Airport,Maupiti,French Polynesia,NTTP,-16.42650032043457,-152.24400329589844,15,-10.0,U,Pacific/Tahiti,airport,OurAirports
RFP,1995,Raiatea Airport,Raiatea Island,French Polynesia,NTTR,-16.7229,-151.466003,3,-10.0,U,Pacific/Tahiti,airport,OurAirports
VLI,1997,Bauerfield International Airport,Port-vila,Vanuatu,NVVV,-17.699300765991,168.32000732422,70,11.0,U,Pacific/Efate,airport,OurAirports
KNQ,1998,Koné Airport,Kone,New Caledonia,NWWD,-21.05430030822754,164.83700561523438,23,11.0,U,Pacific/Noumea,airport,OurAirports
KOC,1999,Koumac Airport,Koumac,New Caledonia,NWWK,-20.546300888061523,164.25599670410156,42,11.0,U,Pacific/Noumea,airport,OurAirports
LIF,2000,Lifou Airport,Lifou,New Caledonia,NWWL,-20.774799346923828,167.24000549316406,92,11.0,U,Pacific/Noumea,airport,OurAirports
GEA,2001,Nouméa Magenta Airport,Noumea,New Caledonia,NWWM,-22.25830078125,166.47300720214844,10,11.0,U,Pacific/Noumea,airport,OurAirports
MEE,2002,Maré Airport,Mare,New Caledonia,NWWR,-21.4817008972168,168.03799438476562,141,11.0,U,Pacific/Noumea,airport,OurAirports
TOU,2003,Touho Airport,Touho,New Caledonia,NWWU,-20.790000915527344,165.25900268554688,10,11.0,U,Pacific/Noumea,airport,OurAirports
UVE,2004,Ouvéa Airport,Ouvea,New Caledonia,NWWV,-20.640600204467773,166.572998046875,23,11.0,U,Pacific/Noumea,airport,OurAirports
NOU,2005,La Tontouta International Airport,Noumea,New Caledonia,NWWW,-22.01460075378418,166.21299743652344,52,11.0,U,Pacific/Noumea,airport,OurAirports
AKL,2006,Auckland International Airport,Auckland,New Zealand,NZAA,-37.0080986023,174.79200744599999,23,12.0,Z,Pacific/Auckland,airport,OurAirports
TUO,2007,Taupo Airport,Taupo,New Zealand,NZAP,-38.73970031738281,176.08399963378906,1335,12.0,Z,Pacific/Auckland,airport,OurAirports
CHC,2009,Christchurch International Airport,Christchurch,New Zealand,NZCH,-43.48939895629883,172.53199768066406,123,12.0,Z,Pacific/Auckland,airport,OurAirports
DUD,2011,Dunedin Airport,Dunedin,New Zealand,NZDN,-45.9281005859375,170.197998046875,4,12.0,Z,Pacific/Auckland,airport,OurAirports
GIS,2012,Gisborne Airport,Gisborne,New Zealand,NZGS,-38.66329956054688,177.97799682617188,15,12.0,Z,Pacific/Auckland,airport,OurAirports
HKK,2014,Hokitika Airfield,Hokitika,New Zealand,NZHK,-42.713600158691406,170.98500061035156,146,12.0,Z,Pacific/Auckland,airport,OurAirports
HLZ,2015,Hamilton International Airport,Hamilton,New Zealand,NZHN,-37.8666992188,175.332000732,172,12.0,Z,Pacific/Auckland,airport,OurAirports
KKE,2017,Kerikeri Airport,Kerikeri,New Zealand,NZKK,-35.26279830932617,173.91200256347656,492,12.0,Z,Pacific/Auckland,airport,OurAirports
KAT,2018,Kaitaia Airport,Kaitaia,New Zealand,NZKT,-35.06999969482422,173.28500366210938,270,12.0,Z,Pacific/Auckland,airport,OurAirports
NPL,2023,New Plymouth Airport,New Plymouth,New Zealand,NZNP,-39.00859832763672,174.1790008544922,97,12.0,Z,Pacific/Auckland,airport,OurAirports
NSN,2024,Nelson Airport,Nelson,New Zealand,NZNS,-41.298301696777344,173.2209930419922,17,12.0,Z,Pacific/Auckland,airport,OurAirports
IVC,2025,Invercargill Airport,Invercargill,New Zealand,NZNV,-46.41239929199219,168.31300354003906,5,12.0,Z,Pacific/Auckland,airport,OurAirports
PMR,2028,Palmerston North Airport,Palmerston North,New Zealand,NZPM,-40.32059860229492,175.61700439453125,151,12.0,Z,Pacific/Auckland,airport,OurAirports
PPQ,2029,Paraparaumu Airport,Paraparaumu,New Zealand,NZPP,-40.904701232910156,174.98899841308594,22,12.0,Z,Pacific/Auckland,airport,OurAirports
ZQN,2030,Queenstown International Airport,Queenstown International,New Zealand,NZQN,-45.0210990906,168.738998413,1171,12.0,Z,Pacific/Auckland,airport,OurAirports
ROT,2031,Rotorua Regional Airport,Rotorua,New Zealand,NZRO,-38.10919952392578,176.31700134277344,935,12.0,Z,Pacific/Auckland,airport,OurAirports
TRG,2034,Tauranga Airport,Tauranga,New Zealand,NZTG,-37.67190170288086,176.1959991455078,13,12.0,Z,Pacific/Auckland,airport,OurAirports
TIU,2035,Timaru Airport,Timaru,New Zealand,NZTU,-44.30279922485352,171.22500610351562,89,12.0,Z,Pacific/Auckland,airport,OurAirports
BHE,2037,Woodbourne Airport,Woodbourne,New Zealand,NZWB,-41.5182991027832,173.8699951171875,109,12.0,Z,Pacific/Auckland,airport,OurAirports
WHK,2041,Whakatane Airport,Whakatane,New Zealand,NZWK,-37.92060089111328,176.91400146484375,20,12.0,Z,Pacific/Auckland,airport,OurAirports
WLG,2042,Wellington International Airport,Wellington,New Zealand,NZWN,-41.327201843299996,174.80499267599998,41,12.0,Z,Pacific/Auckland,airport,OurAirports
WRE,2045,Whangarei Airport,Whangarei,New Zealand,NZWR,-35.7682991027832,174.36500549316406,133,12.0,Z,Pacific/Auckland,airport,OurAirports
WSZ,2046,Westport Airport,Westport,New Zealand,NZWS,-41.73809814453125,171.58099365234375,13,12.0,Z,Pacific/Auckland,airport,OurAirports
WAG,2047,Wanganui Airport,Wanganui,New Zealand,NZWU,-39.96220016479492,175.02499389648438,27,12.0,Z,Pacific/Auckland,airport,OurAirports
HEA,2048,Herat Airport,Herat,Afghanistan,OAHR,34.209999084472656,62.22829818725586,3206,4.5,U,Asia/Kabul,airport,OurAirports
KBL,2050,Kabul International Airport,Kabul,Afghanistan,OAKB,34.56589889526367,69.21230316162111,5877,4.5,U,Asia/Kabul,airport,OurAirports
KDH,2051,Kandahar Airport,Kandahar,Afghanistan,OAKN,31.505800247192386,65.84780120849611,3337,4.5,U,Asia/Kabul,airport,OurAirports
MZR,2053,Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,OAMS,36.70690155029297,67.20970153808594,1284,4.5,U,Asia/Kabul,airport,OurAirports
BAH,2057,Bahrain International Airport,Bahrain,Bahrain,OBBI,26.27079963684082,50.63359832763672,6,3.0,U,Asia/Bahrain,airport,OurAirports
AHB,2059,Abha Regional Airport,Abha,Saudi Arabia,OEAB,18.2404003143,42.65660095210001,6858,3.0,U,Asia/Riyadh,airport,OurAirports
HOF,2060,Al Ahsa Airport,Al-ahsa,Saudi Arabia,OEAH,25.28529930114746,49.48519897460938,588,3.0,U,Asia/Riyadh,airport,OurAirports
ABT,2061,Al Baha Airport,El-baha,Saudi Arabia,OEBA,20.296100616500002,41.6343002319,5486,3.0,U,Asia/Riyadh,airport,OurAirports
BHH,2062,Bisha Airport,Bisha,Saudi Arabia,OEBH,19.984399795532227,42.62089920043945,3887,3.0,U,Asia/Riyadh,airport,OurAirports
DMM,2064,King Fahd International Airport,Dammam,Saudi Arabia,OEDF,26.471200942993164,49.79790115356445,72,3.0,U,Asia/Riyadh,airport,OurAirports
GIZ,2066,Jizan Regional Airport,Gizan,Saudi Arabia,OEGN,16.901100158691403,42.58580017089844,20,3.0,U,Asia/Riyadh,airport,OurAirports
ELQ,2067,Gassim Airport,Gassim,Saudi Arabia,OEGS,26.30279922485352,43.77439880371094,2126,3.0,U,Asia/Riyadh,airport,OurAirports
URY,2068,Gurayat Domestic Airport,Guriat,Saudi Arabia,OEGT,31.412413,37.278898,1672,3.0,U,Asia/Riyadh,airport,OurAirports
HAS,2069,Ha'il Airport,Hail,Saudi Arabia,OEHL,27.437901,41.686298,3331,3.0,U,Asia/Riyadh,airport,OurAirports
JED,2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,OEJN,21.6796,39.156502,48,3.0,U,Asia/Riyadh,airport,OurAirports
MED,2074,Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,OEMA,24.55340003967285,39.7051010131836,2151,3.0,U,Asia/Riyadh,airport,OurAirports
EAM,2075,Nejran Airport,Nejran,Saudi Arabia,OENG,17.611400604248047,44.4192008972168,3982,3.0,U,Asia/Riyadh,airport,OurAirports
AQI,2076,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,OEPA,28.335199,46.125099,1174,3.0,U,Asia/Riyadh,airport,OurAirports
RAH,2081,Rafha Domestic Airport,Rafha,Saudi Arabia,OERF,29.626399993896484,43.4906005859375,1474,3.0,U,Asia/Riyadh,airport,OurAirports
RUH,2082,King Khaled International Airport,Riyadh,Saudi Arabia,OERK,24.957599639892575,46.69879913330078,2049,3.0,U,Asia/Riyadh,airport,OurAirports
RAE,2084,Arar Domestic Airport,Arar,Saudi Arabia,OERR,30.90660095214844,41.13819885253906,1813,3.0,U,Asia/Riyadh,airport,OurAirports
SHW,2086,Sharurah Airport,Sharurah,Saudi Arabia,OESH,17.466899871826172,47.12139892578125,2363,3.0,U,Asia/Riyadh,airport,OurAirports
TUU,2089,Tabuk Airport,Tabuk,Saudi Arabia,OETB,28.3654,36.6189,2551,3.0,U,Asia/Riyadh,airport,OurAirports
TIF,2090,Ta’if Regional Airport,Taif,Saudi Arabia,OETF,21.483001,40.543442,4848,3.0,U,Asia/Riyadh,airport,OurAirports
TUI,2093,Turaif Domestic Airport,Turaif,Saudi Arabia,OETR,31.692188,38.731544,2803,3.0,U,Asia/Riyadh,airport,OurAirports
EJH,2095,Al Wajh Domestic Airport,Wejh,Saudi Arabia,OEWJ,26.19860076904297,36.47639846801758,66,3.0,U,Asia/Riyadh,airport,OurAirports
YNB,2096,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,OEYN,24.144199,38.0634,26,3.0,U,Asia/Riyadh,airport,OurAirports
ABD,2097,Abadan Airport,Abadan,Iran,OIAA,30.371099471999997,48.2282981873,10,3.5,E,Asia/Tehran,airport,OurAirports
MRX,2103,Mahshahr Airport,Bandar Mahshahr,Iran,OIAM,30.55620002746582,49.15190124511719,8,3.5,E,Asia/Tehran,airport,OurAirports
AWZ,2104,Ahwaz Airport,Ahwaz,Iran,OIAW,31.3374004364,48.7620010376,66,3.5,E,Asia/Tehran,airport,OurAirports
BUZ,2106,Bushehr Airport,Bushehr,Iran,OIBB,28.944799423200003,50.834598541300004,68,3.5,E,Asia/Tehran,airport,OurAirports
KIH,2109,Kish International Airport,Kish Island,Iran,OIBK,26.526199340799998,53.9802017212,101,3.5,E,Asia/Tehran,airport,OurAirports
BDH,2110,Bandar Lengeh Airport,Bandar Lengeh,Iran,OIBL,26.531999588,54.82479858399999,67,3.5,E,Asia/Tehran,airport,OurAirports
KSH,2114,Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,OICC,34.3459014893,47.1581001282,4307,3.5,E,Asia/Tehran,airport,OurAirports
SDG,2117,Sanandaj Airport,Sanandaj,Iran,OICS,35.24589920043945,47.00920104980469,4522,3.5,E,Asia/Tehran,airport,OurAirports
IFN,2121,Esfahan Shahid Beheshti International Airport,Esfahan,Iran,OIFM,32.75080108642578,51.86130142211914,5059,3.5,E,Asia/Tehran,airport,OurAirports
RAS,2123,Sardar-e-Jangal Airport,Rasht,Iran,OIGG,37.323333,49.617778,-40,3.5,E,Asia/Tehran,airport,OurAirports
THR,2131,Mehrabad International Airport,Teheran,Iran,OIII,35.68920135498047,51.31340026855469,3962,3.5,E,Asia/Tehran,airport,OurAirports
BND,2134,Bandar Abbas International Airport,Bandar Abbas,Iran,OIKB,27.218299865722656,56.37779998779297,22,3.5,E,Asia/Tehran,airport,OurAirports
KER,2136,Kerman Airport,Kerman,Iran,OIKK,30.2744007111,56.9510993958,5741,3.5,E,Asia/Tehran,airport,OurAirports
XBJ,2142,Birjand Airport,Birjand,Iran,OIMB,32.898101806640625,59.2661018371582,4952,3.5,E,Asia/Tehran,airport,OurAirports
RZR,2151,Ramsar Airport,Ramsar,Iran,OINR,36.9099006652832,50.67959976196289,-70,3.5,E,Asia/Tehran,airport,OurAirports
SYZ,2157,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,OISS,29.53919982910156,52.58980178833008,4920,3.5,E,Asia/Tehran,airport,OurAirports
TBZ,2162,Tabriz International Airport,Tabriz,Iran,OITT,38.1338996887207,46.23500061035156,4459,3.5,E,Asia/Tehran,airport,OurAirports
AZD,2164,Shahid Sadooghi Airport,Yazd,Iran,OIYY,31.904899597199996,54.2765007019,4054,3.5,E,Asia/Tehran,airport,OurAirports
ACZ,2165,Zabol Airport,Zabol,Iran,OIZB,31.09830093383789,61.54389953613281,1628,3.5,E,Asia/Tehran,airport,OurAirports
ZBR,2166,Konarak Airport,Chah Bahar,Iran,OIZC,25.443300247199996,60.382099151599995,43,3.5,E,Asia/Tehran,airport,OurAirports
ZAH,2167,Zahedan International Airport,Zahedan,Iran,OIZH,29.47570037841797,60.90620040893555,4564,3.5,E,Asia/Tehran,airport,OurAirports
AMM,2170,Queen Alia International Airport,Amman,Jordan,OJAI,31.7226009369,35.9931983948,2395,2.0,E,Asia/Amman,airport,OurAirports
AQJ,2172,Aqaba King Hussein International Airport,Aqaba,Jordan,OJAQ,29.61160087585449,35.01810073852539,175,2.0,E,Asia/Amman,airport,OurAirports
KWI,2176,Kuwait International Airport,Kuwait,Kuwait,OKBK,29.226600646972656,47.96889877319336,206,3.0,U,Asia/Kuwait,airport,OurAirports
BEY,2177,Beirut Rafic Hariri International Airport,Beirut,Lebanon,OLBA,33.820899963378906,35.488399505615234,87,2.0,E,Asia/Beirut,airport,OurAirports
AUH,2179,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,OMAA,24.433000564575195,54.651100158691406,88,4.0,U,Asia/Dubai,airport,OurAirports
AZI,2180,Bateen Airport,Abu Dhabi,United Arab Emirates,OMAD,24.428300857543945,54.45809936523438,16,4.0,U,Asia/Dubai,airport,OurAirports
DXB,2188,Dubai International Airport,Dubai,United Arab Emirates,OMDB,25.252799987800003,55.3643989563,62,4.0,U,Asia/Dubai,airport,OurAirports
FJR,2189,Fujairah International Airport,Fujeirah,United Arab Emirates,OMFJ,25.112199783325195,56.32400131225586,152,4.0,U,Asia/Dubai,airport,OurAirports
SHJ,2191,Sharjah International Airport,Sharjah,United Arab Emirates,OMSJ,25.32859992980957,55.5172004699707,111,4.0,U,Asia/Dubai,airport,OurAirports
KHS,2192,Khasab Air Base,Khasab,Oman,OOKB,26.17099952697754,56.2406005859375,100,4.0,U,Asia/Muscat,airport,OurAirports
MCT,2194,Muscat International Airport,Muscat,Oman,OOMS,23.593299865722656,58.284400939941406,48,4.0,U,Asia/Muscat,airport,OurAirports
SLL,2195,Salalah Airport,Salalah,Oman,OOSA,17.038700103759766,54.09130096435547,73,4.0,U,Asia/Muscat,airport,OurAirports
LYP,2202,Faisalabad International Airport,Faisalabad,Pakistan,OPFA,31.364999771118164,72.99479675292969,591,5.0,N,Asia/Karachi,airport,OurAirports
GWD,2203,Gwadar International Airport,Gwadar,Pakistan,OPGD,25.23329925537109,62.32949829101562,36,5.0,N,Asia/Karachi,airport,OurAirports
GIL,2204,Gilgit Airport,Gilgit,Pakistan,OPGT,35.918800354003906,74.33360290527344,4796,5.0,N,Asia/Karachi,airport,OurAirports
KHI,2206,Jinnah International Airport,Karachi,Pakistan,OPKC,24.9065,67.160797,100,5.0,N,Asia/Karachi,airport,OurAirports
LHE,2207,Alama Iqbal International Airport,Lahore,Pakistan,OPLA,31.5216007232666,74.40360260009766,712,5.0,N,Asia/Karachi,airport,OurAirports
MJD,2212,Moenjodaro Airport,Moenjodaro,Pakistan,OPMJ,27.3351993560791,68.14309692382811,154,5.0,N,Asia/Karachi,airport,OurAirports
MUX,2214,Multan International Airport,Multan,Pakistan,OPMT,30.20319938659668,71.41909790039062,403,5.0,N,Asia/Karachi,airport,OurAirports
PJG,2217,Panjgur Airport,Panjgur,Pakistan,OPPG,26.954500198364254,64.13249969482422,3289,5.0,N,Asia/Karachi,airport,OurAirports
PEW,2219,Peshawar International Airport,Peshawar,Pakistan,OPPS,33.993900299072266,71.51460266113281,1158,5.0,N,Asia/Karachi,airport,OurAirports
UET,2221,Quetta International Airport,Quetta,Pakistan,OPQT,30.251399993896484,66.93779754638672,5267,5.0,N,Asia/Karachi,airport,OurAirports
RYK,2222,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,OPRK,28.383899688720703,70.27960205078125,271,5.0,N,Asia/Karachi,airport,OurAirports
ISB,2223,Benazir Bhutto International Airport,Islamabad,Pakistan,OPRN,33.61669921875,73.09919738769531,1668,5.0,N,Asia/Karachi,airport,OurAirports
SKZ,2227,Sukkur Airport,Sukkur,Pakistan,OPSK,27.72200012207031,68.79170227050781,196,5.0,N,Asia/Karachi,airport,OurAirports
PZH,2233,Zhob Airport,Zhob,Pakistan,OPZB,31.358400344848636,69.46360015869139,4728,5.0,N,Asia/Karachi,airport,OurAirports
BSR,2234,Basrah International Airport,Basrah,Iraq,ORMM,30.54910087585449,47.66210174560547,11,3.0,U,Asia/Baghdad,airport,OurAirports
ROP,2243,Rota International Airport,Rota,Northern Mariana Islands,PGRO,14.17430019378662,145.2429962158203,607,10.0,U,Pacific/Saipan,airport,OurAirports
SPN,2244,Saipan International Airport,Saipan,Northern Mariana Islands,PGSN,15.119000434899998,145.729003906,215,10.0,U,Pacific/Saipan,airport,OurAirports
GUM,2246,Antonio B. Won Pat International Airport,Agana,Guam,PGUM,13.4834003448,144.796005249,298,10.0,U,Pacific/Guam,airport,OurAirports
MAJ,2249,Marshall Islands International Airport,Majuro,Marshall Islands,PKMJ,7.064760208129883,171.27200317382812,6,12.0,U,Pacific/Majuro,airport,OurAirports
KWA,2251,Bucholz Army Air Field,Kwajalein,Marshall Islands,PKWA,8.720120429992676,167.73199462890625,9,12.0,U,Pacific/Majuro,airport,OurAirports
CXI,2252,Cassidy International Airport,Kiritimati,Kiribati,PLCH,1.9861600399017332,-157.35000610351562,5,-12.0,U,,airport,OurAirports
TKK,2254,Chuuk International Airport,Chuuk,Micronesia,PTKK,7.461870193481445,151.84300231933594,11,10.0,U,Pacific/Truk,airport,OurAirports
PNI,2255,Pohnpei International Airport,Pohnpei,Micronesia,PTPN,6.985099792480469,158.20899963378906,10,11.0,U,Pacific/Ponape,airport,OurAirports
ROR,2256,Babelthuap Airport,Babelthuap,Palau,PTRO,7.367650032043457,134.54400634765622,176,9.0,U,Pacific/Palau,airport,OurAirports
KSA,2257,Kosrae International Airport,Kosrae,Micronesia,PTSA,5.35698,162.957993,11,11.0,U,Pacific/Kosrae,airport,OurAirports
YAP,2258,Yap International Airport,Yap,Micronesia,PTYA,9.49891,138.082993,91,10.0,U,Pacific/Truk,airport,OurAirports
KNH,2259,Kinmen Airport,Kinmen,Taiwan,RCBS,24.42790031433105,118.35900115966795,93,8.0,U,Asia/Taipei,airport,OurAirports
TTT,2262,Taitung Airport,Fengnin,Taiwan,RCFN,22.7549991607666,121.10199737548828,143,8.0,U,Asia/Taipei,airport,OurAirports
KHH,2264,Kaohsiung International Airport,Kaohsiung,Taiwan,RCKH,22.57710075378418,120.3499984741211,31,8.0,U,Asia/Taipei,airport,OurAirports
RMQ,2268,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RCMQ,24.26469993591309,120.62100219726562,663,8.0,N,Asia/Taipei,airport,OurAirports
TNN,2270,Tainan Airport,Tainan,Taiwan,RCNN,22.95039939880371,120.20600128173828,63,8.0,U,Asia/Taipei,airport,OurAirports
MZG,2272,Makung Airport,Makung,Taiwan,RCQC,23.568700790405273,119.62799835205078,103,8.0,U,Asia/Taipei,airport,OurAirports
TSA,2275,Taipei Songshan Airport,Taipei,Taiwan,RCSS,25.06940078735352,121.552001953125,18,8.0,U,Asia/Taipei,airport,OurAirports
TPE,2276,Taiwan Taoyuan International Airport,Taipei,Taiwan,RCTP,25.0777,121.233002,106,8.0,U,Asia/Taipei,airport,OurAirports
HUN,2278,Hualien Airport,Hualien,Taiwan,RCYU,24.02309989929199,121.61799621582031,52,8.0,U,Asia/Taipei,airport,OurAirports
NRT,2279,Narita International Airport,Tokyo,Japan,RJAA,35.764701843299996,140.386001587,141,9.0,U,Asia/Tokyo,airport,OurAirports
MMJ,2280,Matsumoto Airport,Matsumoto,Japan,RJAF,36.16680145263672,137.92300415039062,2182,9.0,U,Asia/Tokyo,airport,OurAirports
IBR,2281,Hyakuri Airport,Ibaraki,Japan,RJAH,36.181098938000005,140.414993286,105,9.0,U,Asia/Tokyo,airport,OurAirports
SHM,2284,Nanki Shirahama Airport,Nanki-shirahama,Japan,RJBD,33.6622009277,135.363998413,298,9.0,U,Asia/Tokyo,airport,OurAirports
OBO,2286,Tokachi-Obihiro Airport,Obihiro,Japan,RJCB,42.7332992554,143.216995239,505,9.0,U,Asia/Tokyo,airport,OurAirports
CTS,2287,New Chitose Airport,Sapporo,Japan,RJCC,42.77519989013672,141.69200134277344,82,9.0,U,Asia/Tokyo,airport,OurAirports
HKD,2288,Hakodate Airport,Hakodate,Japan,RJCH,41.7700004578,140.822006226,151,9.0,U,Asia/Tokyo,airport,OurAirports
MMB,2290,Memanbetsu Airport,Memanbetsu,Japan,RJCM,43.880599975600006,144.164001465,135,9.0,U,Asia/Tokyo,airport,OurAirports
SHB,2291,Nakashibetsu Airport,Nakashibetsu,Japan,RJCN,43.5774993896,144.960006714,234,9.0,U,Asia/Tokyo,airport,OurAirports
WKJ,2294,Wakkanai Airport,Wakkanai,Japan,RJCW,45.4042015076,141.80099487299998,30,9.0,U,Asia/Tokyo,airport,OurAirports
IKI,2295,Iki Airport,Iki,Japan,RJDB,33.7490005493,129.785003662,41,9.0,U,Asia/Tokyo,airport,OurAirports
UBJ,2296,Yamaguchi Ube Airport,Yamaguchi,Japan,RJDC,33.930000305200004,131.279006958,23,9.0,U,Asia/Tokyo,airport,OurAirports
TSJ,2297,Tsushima Airport,Tsushima,Japan,RJDT,34.2849006653,129.33099365200002,213,9.0,U,Asia/Tokyo,airport,OurAirports
MBE,2298,Monbetsu Airport,Monbetsu,Japan,RJEB,44.303901672399995,143.404006958,80,9.0,U,Asia/Tokyo,airport,OurAirports
AKJ,2299,Asahikawa Airport,Asahikawa,Japan,RJEC,43.670799255371094,142.44700622558594,721,9.0,U,Asia/Tokyo,airport,OurAirports
FUJ,2304,Fukue Airport,Fukue,Japan,RJFE,32.66630172729492,128.83299255371094,273,9.0,U,Asia/Tokyo,airport,OurAirports
